
incorrect,She likely feels no emotion towards Emily’s comments.
correct,She likely feels confused and hurt.
incorrect,N/A
incorrect,She likely is plotting her revenge on Emily.
question-tags

question-text,"When everyone finds out that the Editor in Chief is coming early, why does a frenzy ensue?"
incorrect,They are excited to see the EIC.
incorrect,They are behind on work.
incorrect,N/A
correct,They want to impress their boss and worry they will be fired.
question-tags

question-text,What is the relationship between Emily Charlton and editor in chief?
incorrect,Emily and the EIC are merely coworkers.
incorrect,N/A
incorrect,Emily is the EIC’s daughter.
correct,Emily is the EIC’s assistant.
question-tags

question-text,What sort of boss do you think the Editor in Chief is?
incorrect,Nurturing
incorrect,Welcoming
correct,Tyrannical
incorrect,N/A
question-tags

question-text,Does it seem like Andrea Sacks is going to get the job?
incorrect,No because nobody likes her.
incorrect,No because her interview has gone horribly thus far.
incorrect,N/A
correct,Yes because she advocates for herself at the very end.
question-tags

end of quiz

clip-title,Crazy Rich Asians Mahjong Scene
description
thumbnail
img
src,https://www.youtube.com/embed/H_CJXuMxc8U?start=0&end=120
clip-tags

question-text,What is the overall feeling throughout the whole scene?
incorrect,Nurturing
incorrect,Hopeful
correct,Tense and awkward
incorrect,Loving and Warm
question-tags

question-text,Do Eleanor (older) and Rachel (young) seem to like each other?
incorrect,Yes
incorrect,N/A
correct,No
incorrect,N/A
question-tags

question-text,What is Rachel’s intention by inviting Eleanor to play mahjong?
correct,Rachel wants to meet with Eleanor in a neutral space to have an important discussion
incorrect,Rachel wants to impress Eleanor by beating her in mahjong.
incorrect,Rachel is intimidated by Eleanor and wants to be friends.
incorrect,Rachel wants to have a friendly chat with Eleanor.
question-tags

question-text,Why is it powerful that Eleanor says “my mother taught me too”?
incorrect,Eleanor wants to help Rachel
incorrect,Eleanor is simply stating that she also learned mahjong from her mother.
correct,Eleanor is one-upping Rachel when she makes a better move in the game.
incorrect,Eleanor wants to mock Rachel in front of the other ladies.
question-tags

question-text,"In the beginning of the scene, when they are setting up the game, what does the facial expression between Eleanor and Rachel tell us?"
incorrect,Rachel is excited and Eleanor is not.
incorrect,Rachel is scared and Eleanor is scared.
incorrect,Rachel is worried and Eleanor is excited.
correct,Rachel is on edge and Eleanor is tense.
question-tags

question-text,What word could you use to describe Eleanor’s tone towards Rachel?
correct,Condescending
incorrect,Worried
incorrect,Bossy
incorrect,Nervous
question-tags

question-text,What can we infer about Rachel’s facial expression when Eleanor says she is a foreigner?
incorrect,Rachel’s facial expression is blank.
correct,Rachel is taken aback.
incorrect,Rachel is disappointed.
incorrect,Rachel expected this remark and remains unphased.
question-tags

question-text,What does the eye contact emphasize about the two’s relationship?
correct,The back and forth eye contact emphasizes that there is tension in the relationship.
incorrect,They want to look at each other.
incorrect,They wanted to be friends.
incorrect,They are scared of each other.
question-tags

end of quiz

clip-title,Akeelah and the Bee
description
thumbnail
img
src,https://www.youtube.com/embed/WdDUhHl-BzM?start=0&end=124
clip-tags

question-text,What does the tone from Akeelah’s voice convey when she begins to spell “staphylococci”?
incorrect,Anger
correct,Confidence
incorrect,Frustration
incorrect,Worry
question-tags

question-text,"When the gardener interrupts Akeelah to tell her there is no “f’ in the word, what would you guess is most likely going through Akeelah’s head?"
incorrect,She is frustrated that she got the word spelling incorrect.
incorrect,She is excited to have a new teacher.
correct,She is annoyed because she thought she could spell the word but also impressed that the gardener is so intelligent.
incorrect,She is angry that the gardener interrupted her.
question-tags

question-text,What is Akeelah’s reaction when the gardener tells her to leave the “ghetto talk outside”?
incorrect,Akeelah is understanding.
incorrect,Akeelah ignores him.
incorrect,She agrees with him.
correct,She is taken aback.
question-tags

question-text,What is the best way to describe the relationship between the gardener and Akeelah?
incorrect,Friends
correct,mentor/student
incorrect,Enemies
incorrect,father/daughter
question-tags

question-text,How does Akeelah’s attitude change when the gardener tells her she can leave?
correct,Akeelah becomes irate and defensive.
incorrect,Akeelah happily listens to the gardener and leaves.
incorrect,Akeelah is emotional and sad.
incorrect,Akeelah becomes angry.
question-tags

question-text,What can we infer from the gardener’s non-verbal cues towards the end of the scene?
incorrect,N/A
incorrect,It is hard to tell what the gardener is thinking.
incorrect,The gardener is ignoring Akeelah.
correct,He is listening but standing his ground.
question-tags

question-text,What is the general tone throughout the scene?
incorrect,Tense and negative.
incorrect,Sad
correct,"Tense yet, positive. "
incorrect,Happy
question-tags

question-text,What can we assume about Akeelah from this scene?
incorrect,She is unintelligent.
correct,She is confident and eager to learn.
incorrect,She is annoying and difficult to be around.
incorrect,She is humorous.
question-tags

end of quiz

clip-title,Moana Hei Hei Scene
description
thumbnail
img
src,https://www.youtube.com/embed/__kM48y-KAg?start=28&end=125
clip-tags

question-text,"In the beginning of the scene, what emotion does Moana exhibit when she hears the interrupting noise?"
correct,Worry that something is wrong with her boat.
incorrect,Frustration that something is interrupting her
incorrect,Nervousness
incorrect,Excitement
question-tags

question-text,"When the coconut appears, what is Moana’s reaction?"
correct,She is scared but inquisitive.
incorrect,She is terrified.
incorrect,She is not intrigued and ignores it.
incorrect,She is excited and grateful.
question-tags

question-text,What is the relationship between Moana and Hei Hei?
incorrect,They do not know each other.
incorrect,Moana despises Hei Hei.
correct,They are friendly.
incorrect,Hei Hei is scared of Moana.
question-tags

question-text,What word best describes Hei Hei in this scene.
incorrect,Kind
correct,Unaware
incorrect,Angry
incorrect,Comical
question-tags

question-text,"When Hei Hei realizes he is in the middle of the ocean, how does his reaction change?"
incorrect,He is annoyed.
correct,He is terrified.
incorrect,He is amused.
incorrect,He is excited to be in the water.
question-tags

question-text,How would you describe Moana’s personality in dealing with Hei Hei?
incorrect,Worried and anxious.
incorrect,Angry and irate.
correct,Motherly and responsible.
incorrect,Negligent and irresponsible.
question-tags

question-text,"After Moana saves Hei Hei and is back on the boat, what does Moana’s body language and expression tell us? "
incorrect,She does not want to be friends with Hei Hei anymore.
correct,She is frustrated with Hei Hei.
incorrect,She thinks Hei Hei is funny.
incorrect,She is worried about Hei Hei’s livelihood.
question-tags

question-text,What word could you use to describe the overall scene?
incorrect,N/A
correct,Lighthearted
incorrect,Ominous
incorrect,Nerve Wracking
question-tags

end of quiz

clip-title,The Karate Kid Everything is Kung Fu Scene
description
thumbnail
img
src,https://www.youtube.com/embed/vlrC7Ue_VxY?start=0&end=95
clip-tags

question-text,What is the relationship between Mr. Han and the small child (dre)?
incorrect,Strangers
incorrect,Father and son
correct,Mentor and trainee
incorrect,Friends
question-tags

question-text,What style of leadership does Mr. Han evoke?
correct,Authoritative
incorrect,Democratic
incorrect,Messy
incorrect,Disorganized
question-tags

question-text,"In the beginning of the scene, what emotion does Dre evoke?"
incorrect,Happiness and excitement
correct,Frustration and tiredness
incorrect,Anger and rage
incorrect,Loneliness and sadness
question-tags

question-text,What is the most likely explanation for why Dre continues to obey Mr. Han?
incorrect,Mr. Han is scary.
incorrect,Dre thinks that he can leave sooner if he just obeys Mr. Han.
incorrect,N/A
correct,Dre believes that Mr. Han can still teach him something.
question-tags

question-text,"When Mr. Han swipes the jacket from Dre, what does Dre’s facial expression tell us?"
incorrect,Dre knows what Mr. Han is trying to do.
correct,Dre is confused and surprised.
incorrect,Dre becomes anxious and sad.
incorrect,Dre thinks Mr. Han is mean
question-tags

question-text,The change in music of the scene switches the tone to what kind of feeling?
incorrect,Ominous and nerve wracking
correct,Hopeful and exciting
incorrect,Depressing and anxious
incorrect,Sad and Dejected
question-tags

question-text,When Dre says “Wooo Mr. Han” what do you think Dre is conveying?
correct,Dre has had a change of heart and is impressed by Mr. Han
incorrect,Dre is tired from fighting with Mr. Han
incorrect,Dre is scared that Mr. Han will beat him in the fight
incorrect,Dre thinks that Mr. Han is unbeatable
question-tags

question-text,"When the lesson/fight begins, what best describes Dre’s reaction?"
correct,Dre is eager to learn from Mr. Han
incorrect,Dre is worries about fighting Mr. Han
incorrect,Dre is scared of Mr. Han
incorrect,Dre is untrusting of Mr. Han’s teaching methods
question-tags

end of quiz

clip-title,Incredibles 2 Scene
description
thumbnail
img
src,https://www.youtube.com/embed/8O3UOUrB0U4?start=62&end=114
clip-tags

question-text,What is the relationship between Bob and Elastigirl in the beginning of the scene?
correct,Husband and wife
incorrect,Enemies
incorrect,Employees
incorrect,Friends
question-tags

question-text,What is Bob’s reaction to Frozone saving the monorail?
correct,Bob is excited that Frozone helped him out.
incorrect,Bob is worried that Frozone’s ice powers won’t last forever.
incorrect,Bob is angry that Frozone did something dangerous.
incorrect,Bob is annoyed that Frozone stole his moment of fame.
question-tags

question-text,What is the overall feeling throughout the scene?
incorrect,Can’t tell
incorrect,Happy yet frustrating
incorrect,Ominous yet funny
correct,Worrying yet thrilling
question-tags

question-text,Are the powers possessed by the different members of the scene realistic? Do people in real life act like this?
incorrect,N/A
incorrect,"Yes, this is an accurate portrayal of something that could happen today."
incorrect,N/A
correct,"No, the powers are fantastical and not realistic"
question-tags

question-text,What feeling does the Grandma display?
incorrect,Annoyance due to the situation
correct,Graciousness for being saved
incorrect,Thrill because of the chaos happening
incorrect,Excitement that she made a new friend
question-tags

question-text,What word is best used to describe the teenage boys expression when he realizes he has to take care of his baby brother?
incorrect,Happiness
incorrect,Sorrow
incorrect,Anger
correct,Annoyance
question-tags

question-text,What emotion would you guess all background people are feeling in the situation?
incorrect,Anger
incorrect,Fear
incorrect,Confusion
correct,Excitement
question-tags

question-text,Would you say that the family of heroes work well together in general?
correct,"Yes, because they all have distinguished roles"
incorrect,"No, because they all want to be the ultimate hero"
incorrect,"Yes, because they are strong"
incorrect,"No, because they are all useless in their roles"
question-tags

end of quiz

clip-title,Bridesmaids Best Friends Speech Scene
description
thumbnail
img
src,https://www.youtube.com/embed/7bJu1fjIkGY?start=0&end=132
clip-tags

question-text,What is the setting of this scene?
incorrect,House party
incorrect,Birthday party
incorrect,Office event
correct,Wedding
question-tags

question-text,What is the relationship between Annie and Lillian?
incorrect,Enemies
incorrect,Co-workers
incorrect,Sisters
correct,Best friends
question-tags

question-text,How would you describe Annie as she begins to deliver her speech?
incorrect,Excited
correct,Slightly nervous
incorrect,Sad
incorrect,Over confident
question-tags

question-text,What phrase least describes Helen’s speech?
correct,Depressing
incorrect,Showboat
incorrect,Heartfelt
incorrect,Humourous
question-tags

question-text,"From the crowd’s reaction, who would you say gave a better speech?"
correct,Helen
incorrect,Annie
incorrect,N/A
incorrect,N/A
question-tags

question-text,"Throughout Helen’s speech, what would you guess Annie feels?"
correct,Annie is worried that her speech was not as good as Helen’s.
incorrect,Annie feels happy that her speech is finally over.
incorrect,Annie is excited that she was the maid of honor.
incorrect,Annie thinks her speech was clearly better than Helen’s.
question-tags

question-text,What can we conclude from Helen’s reaction when Annie grabs the mike.
incorrect,Helen is excited that Annie is trying to give a better speech.
correct,Helen is confused because she thought Annie was done with her speech.
incorrect,Helen is more than happy to let Annie get a few more words in.
incorrect,Helen seems happy that her speech is finally over.
question-tags

question-text,"In general, what can we guess from this scene about the relationship between Helen and Annie."
incorrect,They both are trying to impress Doug.
correct,They are both vying for the “best friend” title from Lillian.
incorrect,They are friends with each other.
incorrect,They are strangers who don’t know each other.
question-tags

end of quiz

clip-title,Bridesmaids Best Friends Speech Scene
description
thumbnail
img
src,https://www.youtube.com/embed/Dk5SrjFVQIM?start=55&end=160
clip-tags

question-text,"From the start of the scene, what does the coach think about Jess?"
incorrect,He does not want to meet her.
incorrect,He is open to giving her a chance.
correct,He is unsure of her talents.
incorrect,He is excited to meet her.
question-tags

question-text,"When Jess says “in the park”, Coach gives a side glance. What does this side glance convey?"
incorrect,His look does not convey anything special.
correct,His look implies that his original opinion on her has not changed.
incorrect,N/A
incorrect,N/A
question-tags

question-text,What does Jess’s tone of voice convey?
correct,She is confident and excited to have the opportunity to play with the club team.
incorrect,She is extremely nervous.
incorrect,She knows she will not be good enough.
incorrect,She is lacking confidence in herself.
question-tags

question-text,What can we infer about Jess’s financial status when she says she doesn’t have any “boots”?
incorrect,It gives us no insight into her financial status.
incorrect,She is wealthy yet extremely disorganized.
correct,She is not very well-off.
incorrect,N/A
question-tags

question-text,"When Jess starts playing, what does the Coach’s facial reaction imply?"
incorrect,He thinks she is a terrible player.
incorrect,He thinks she is a phenomenal player.
incorrect,We can’t tell his thoughts.
correct,He is surprised and  impressed by her capabilities.
question-tags

question-text,What does the glance between the Coach and Juliette convey?
correct,Juliette wants recognition from the Coach for being right about Jess’s skills.
incorrect,Coach is not impressed by Juliette’s playing capabilities.
incorrect,Coach is impressed by Juliette’s ability to score off the difficult pass.
incorrect,Juliette wants recognition from the Coach for her goal.
question-tags

question-text,"Throughout the scene, what is Jess’s overall attitude?"
incorrect,Sadness
incorrect,Anxiousness
correct,Excitement
incorrect,Anger
question-tags

question-text,What is the overall mood of the scene?
incorrect,Worry
correct,Hopeful
incorrect,Thrill
incorrect,Somber
question-tags

end of quiz

clip-title,Bend It Like Beckham Do you play for any side Scene
description
thumbnail
img
src,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=130
clip-tags

question-text,Who is the bully?
incorrect,Jack Will
incorrect,Auggie
incorrect,Charlotte
correct,Julian
question-tags

question-text,Who is looking out for Auggie?
correct,Jack Will
incorrect,Julian
incorrect,Charlotte
incorrect,No one
question-tags

question-text,"In the beginning of the scene, Auggie does not speak? What would you guess is going through his mind?"
incorrect,He is excited that he has three new friends.
correct,He is not that hurt as he seems to be used to these questions.
incorrect,He is sad and wants to leave.
incorrect,He is extremely offended and unsure how to retaliate.
question-tags

question-text,When Julian exclaims “and this is an eraser” he is most likely saying it with which underlying meaning?
correct,Sarcasm
incorrect,Excitement
incorrect,Genuine Wonder
incorrect,Frustration
question-tags

question-text,How can we describe Jack Will’s reaction to Julian’s question about Auggie’s face?
incorrect,Jack Will is nervous to confront Julian.
incorrect,Jack Will is sick of having to fight with Julian.
correct,Jack Will is brave and stands up for Auggie.
incorrect,Jack Will is confident because he knows he is smarter than Julian.
question-tags

question-text,What does Jack Will’s face reveal after Auggie teaches Julian about the word “supposedly”?
incorrect,Jack Will is angry that Auggie confronted Julian.
incorrect,Jack Will is nervous they will get in trouble with the principle.
correct,Jack Will is excited that Auggie put Julian in his place.
incorrect,Jack Will is scared that Julian will now hurt Auggie.
question-tags

question-text,What is Charlotte’s role in this scene?
correct,She is a bystander
incorrect,She is in love with Jack Will
incorrect,She is a friend of Auggie’s
incorrect,She is clearly on Julian’s team
question-tags

question-text,What is the overall feeling of this scene?
incorrect,Depressing
incorrect,Sad
correct,Slightly Tense
incorrect,Awkward
question-tags

end of quiz

clip-title,Wonder School Tour Scene
description
thumbnail
img
src,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=51
clip-tags

question-text,What is best happening in this scene?
incorrect,Sisters are gathering together.
incorrect,Strangers have awkwardly run into each other.
incorrect,Old friends are catching up.
correct,Strangers are meeting each other for the first time through a mutual friend.
question-tags

question-text,What is Annie’s reaction to Becca and her husband touching noses?
correct,She is uncomfortable by their display of affection.
incorrect,She is unphased by their display of affection.
incorrect,She is angry that she has to witness their affection.
incorrect,She is excited to see two people in love.
question-tags

question-text,What word could you use to describe the interaction between the man and the rest of the group?
correct,Uncomfortable and awkward
incorrect,Silly and humorous
incorrect,Intellectual and wise
incorrect,Exciting and romantic
question-tags

question-text,What does Becca do wrong at the end of the scene?
incorrect,She doesn’t call Annie by the right name
incorrect,She awkwardly tells a secret she wasn’t supposed to tell.
incorrect,She does nothing wrong.
correct,She reiterates Annie’s lack of a husband.
question-tags

question-text,What does Lillian’s face tell us about the interaction?
incorrect,She wants to leave the situation.
incorrect,She is excited to introduce her friends to each other
correct,She is uncomfortable but trying to put on a cordial demeanor
incorrect,She feels sorry for Becca and Kevin
question-tags

question-text,What word could you use to best describe how the man must be feeling after being rejected by Annie?
incorrect,Angry
correct,Hurt
incorrect,Unphased
incorrect,Displeased
question-tags

question-text,"Throughout the scene, what phrase could you use to describe Annie’s emotions?"
correct,She is awkward and doesn’t want to engage in these uncomfortable introductions.
incorrect,She is excited to meet new people.
incorrect,She is mad that she is alone.
incorrect,She is sad that she has to go around and meet everyone.
question-tags

question-text,The scene can best be describe as
incorrect,Sad
correct,Awkward
incorrect,Funny
incorrect,Tense
question-tags

end of quiz

clip-title,Bridesmaid Engagement Party Scene
description
thumbnail
img
src,https://www.youtube.com/embed/ceWNY5eNSWY?start=0&end=159
clip-tags

question-text,"In the beginning of the scene, what does Andy feel?"
incorrect,She is excited about her new job.
correct,She feels out of place.
incorrect,She is eager to impress her coworkers.
incorrect,She wants to look better.
question-tags

question-text,How would you describe the relationship between Nigel and Andy?
incorrect,Father/Daughter
incorrect,Boss/Employee
incorrect,Strangers
correct,Coworker Friends
question-tags

question-text,What does the background music convey when Andy enters the massive closet?
incorrect,She is hurt by Nigel’s comment.
incorrect,She is excited to try on clothes.
correct,She has never seen something like this before.
incorrect,She wants to steal something.
question-tags

question-text,At first does Andy trust Nigel’s fashion decisions?
incorrect,N/A
incorrect,Yes
correct,No
incorrect,N/A
question-tags

question-text,"As Nigel starts pulling more items, how does Andy react?"
correct,She is overwhelmed yet excited.
incorrect,She is stressed and anxious.
incorrect,She is sad and worried
incorrect,She is angry and frustrated.
question-tags

question-text,What word could you use to describe Nigel’s comment about the beauty department?
incorrect,Truthful
incorrect,Mean
correct,Sarcastic
incorrect,Kind
question-tags

question-text,What do the other two workers think about Andy’s transformation?
incorrect,They are impressed and kind.
incorrect,They are excited to work with her now.
incorrect,They are mad that she looks better than them.
correct,They are jealous and shocked
question-tags

question-text,"At the end of the scene, Andy seems more…"
incorrect,Depressed
correct,Confident
incorrect,Nervous
incorrect,Angry
question-tags

end of quiz

clip-title,Devile Wears Prada You Think This Has Nothing to Do with You
description
thumbnail
img
src,https://www.youtube.com/embed/vRP9ShmQrog?start=5&end=166
clip-tags

question-text,"When Andy sees the belts, what do you think she is most likely thinking?"
incorrect,She hates her job and wants to leave
incorrect,She thinks the belts are beautiful and wants both of them
correct,It is silly to choose between them because they are practically the same
incorrect,She doesn’t notice them at all.
question-tags

question-text,How does Andy’s expression change when she looks up and sees everyone staring at her?
correct,"She becomes confused, not knowing she did something wrong."
incorrect,She is hysterical and is about to have a nervous breakdown.
incorrect,She is unphased.
incorrect,She is shocked and scared that she will be fired.
question-tags

question-text,What emotion does the Editor in Chief exhibit when she says “this stuff”?
correct,"The EIC is hurt, she is passionate about fashion. "
incorrect,The EIC is being sarcastic.
incorrect,The EIC is confused.
incorrect,The EIC is excited that Andy offended her.
question-tags

question-text,How does Andy feel when the EIC calls her sweater lumpy?
correct,She is slightly offended.
incorrect,She is excited.
incorrect,She is depressed.
incorrect,She is extremely angry.
question-tags

question-text,How does everyone else in the scene seem to react during EIC’s speech?
correct,They are nervous and uncomfortable.
incorrect,They don’t seem to care.
incorrect,They are happy that Andy is being lectured.
incorrect,They are riled up and rowdy.
question-tags

question-text,What is the overall tone of the EIC speech?
incorrect,Depressing and sad
correct,Commanding and bold
incorrect,Nervous and timid
incorrect,Funny and silly
question-tags

question-text,"Throughout the showdown, Andy displays what emotion?"
incorrect,Calm and Zen
incorrect,Tense and Angry
correct,Confused and Nervous
incorrect,Excited and Happy
question-tags

end of quiz

clip-title,The Office Michael Proposes to Carol Scene
description
thumbnail
img
src,https://www.youtube.com/embed/XTSg6vYJcxs?start=0&end=90
clip-tags

question-text,"At the start of the scene when Michael is looking around, what emotion does he seem to exhibit?"
incorrect,Anxiousness
incorrect,Excitement
incorrect,Happiness
correct,Nervousness
question-tags

question-text,What is the DJ’s reaction when Michael takes the microphone?
incorrect,Anger
correct,Annoyance
incorrect,Sarcasm
incorrect,Happiness
question-tags

question-text,What can we assume about Kelly and Ryan’s relationship based on the way Kelly looks at him?
correct,They are dating
incorrect,They are siblings
incorrect,They are friends
incorrect,They are coworkers
question-tags

question-text,What can we guess about the relationship between Carol and Michael before his announcement?
correct,They are dating
incorrect,They are siblings
incorrect,They are coworkers
incorrect,They are friends
question-tags

question-text,What does Carol’s reaction mean?
incorrect,She is overjoyed that she was proposed to.
incorrect,She is happy that she is the center of attention at the party.
correct,She was not ready nor expecting him to ask her to marry him.
incorrect,She is angry that Michael proposed in front of so many people
question-tags

question-text,Do you think Carol and Michael will get married based on Carol’s reaction?
correct,No
incorrect,N/A
incorrect,N/A
incorrect,Yes
question-tags

question-text,What is the crowd’s reaction to Michael proposing to Carol?
incorrect,They are mad that Michael is making the party about him
incorrect,They are confused.
incorrect,They have no reaction
correct,They think it is sweet and exciting.
question-tags

question-text,"Overall, what word best describes Michael’s proposal?"
incorrect,Humourous
correct,Awkward
incorrect,Joyous
incorrect,Monumental
question-tags

end of quiz

clip-title,Modern Family- Haley making cupcakes
description
thumbnail
img
src,https://www.youtube.com/embed/kwLDOOze7Uk?start=0&end=50
clip-tags

question-text,What’s the relationship between the two?
incorrect,Aunt and niece
incorrect,Neighbors
correct,Mom and daughter
incorrect,Teacher and student
question-tags

question-text,What are they making?
correct,Cupcakes
incorrect,Muffins
incorrect,Cheesecake
incorrect,Ice-cream
question-tags

question-text,Why did Haley need the cupcakes?
incorrect,For a class project
incorrect,She loves eating cupcakes
incorrect,For her friends’ birthday
correct,For her school’s fundraising event
question-tags

question-text,Does Haley want to make the cupcakes by herself
incorrect,"Yes, she wants to prove that she’s no longer a child."
incorrect,"No, she has something important on her phone."
correct,"No, she wants mom to help her make the cupcakes."
incorrect,"Yes, she’s good at making cupcakes."
question-tags

question-text,How did mom feel when Haley cracked egg shells in the bowl?
correct,She is worried and wants to give Haley advice.
incorrect,She is angry that Haley doesn’t even know how to crack eggs.
incorrect,She trusts Haley’s ability to do things on her own.
incorrect,She feels disappointed about her daughter.
question-tags

question-text,Why is Mom making the cupcakes at last?
incorrect,Because she likes cracking eggs.
incorrect,Because Haley’s busy texting.
incorrect,Because Haley asks her for help.
correct,Because she can’t bear how Haley’s bad at cracking eggs.
question-tags

question-text,"Why did Haley say, “I’m not a child, I can do it?”"
incorrect,She doesn’t want to be treated as a child and wants to fulfill her own responsibility.
correct,"She wants to show mom that she’s bad at making cupcakes, so that mom will offer to help."
incorrect,She doesn’t want to rely on mom and wants to make the cupcakes by herself.
incorrect,She is skilled at making cupcakes and wants to show off.
question-tags

question-text,How is Haley in mom’s eyes?
correct,Still a child who needs to be guided and helped on certain things.
incorrect,An independent girl who wants to prove her ability of baking.
incorrect,A needy girl who can’t do anything on her own.
incorrect,An adolescent who’s mature enough to handle her own business
question-tags

end of quiz

clip-title,Happy Potter
description
thumbnail
img
src,https://www.youtube.com/embed/8DTb-lseCdQ?start=40&end=134
clip-tags

question-text,What’s the name of the elf?
correct,Dobby
incorrect,Tommy
incorrect,Harry
incorrect,Bobby
question-tags

question-text,What role is Dobby?
correct,A servant
incorrect,A housekeeper
incorrect,A librarian
incorrect,A bookkeeper
question-tags

question-text,Who was his master originally?
correct,Mr. Malfoy
incorrect,Harry Potter
incorrect,N/A
incorrect,N/A
question-tags

question-text,Why was Dobby freed?
incorrect,Because he attacked Mr. Malfoy.
incorrect,Because Mr. Malfoy gave him a sock.
incorrect,Because he opened a book.
correct,Because Harry Potter gave him a sock.
question-tags

question-text,Why did Malfoy attempt to attack Harry Potter?
incorrect,Because Harry insulted him.
incorrect,Because Dobby attacked him first.
correct,Because Harry freed his servant elf.
incorrect,Because Dobby did not obey his order.
question-tags

question-text,What was Dobby’s emotion toward Harry?
correct,He was thankful that Harry freed him.
incorrect,He felt guilty for having served Malfoy before.
incorrect,He was worried about Harry’s safety.
incorrect,He trusted that Harry will protect him.
question-tags

question-text,Why did harry tell Dobby not to save his life again?
incorrect,Because he had lost hope of his life.
incorrect,Because he did not trust Dobby to protect him.
incorrect,"Because he wanted to use his own power, not relying on someone else."
correct,Because he did not want Dobby to get hurt by trying to protect him.
question-tags

question-text,"How did Dobby feel when Harry said, “never try to save my life again”?"
correct,He felt warm because he realized that Harry wanted to protect him.
incorrect,He felt disappointed because Harry did not acknowledge his effort.
incorrect,He felt hurt because Harry did not trust his loyalty.
incorrect,He felt ashamed because he betrayed his old master.
question-tags

question-text,What do you think will happen between Harry and Malfoy in the future?
incorrect,They will become friends.
incorrect,Malfoy will be scared of Harry and hide from him.
incorrect,Harry will take Dobby back to Malfoy.
correct,Malfoy will seek revenge from Harry.
question-tags

end of quiz

clip-title,Incredibles
description
thumbnail
img
src,https://www.youtube.com/embed/SqMCYdqaFCQ?start=20&end=120
clip-tags

question-text,Have they met before?
incorrect,N/A
incorrect,No
correct,Yes
incorrect,N/A
question-tags

question-text,Did Mr. Incredible (the man in red) recognize Syndrome (Buddy) at first?
incorrect,"Yes, he recognized him immediately."
correct,"No, he recognized him after Syndrome said, “I’m your biggest fan”."
incorrect,N/A
incorrect,N/A
question-tags

question-text,What kind of role was Mr. Incredible to Syndrome in the past?
correct,Syndrome used to be a big fan of Mr. Incredible
incorrect,Syndrome was an old enemy of Mr. Incredible
incorrect,Syndrome used to work together with Mr. Incredible
incorrect,Mr. Incredible had helped Syndrome before
question-tags

question-text,Why was Syndrome attacking Mr. Incredible?
incorrect,Because Mr. Incredible has attacked him in the past.
incorrect,Because he was jealous of Mr. Incredible’s super power.
correct,Because Mr. Incredible turned him down in the past and he wanted to seek revenge.
incorrect,Because he loved inventing weapons and attacking superheroes.
question-tags

question-text,How did Mr. Incredible feel about his little fan Syndrome (Buddy) back then?
incorrect,He had high expectations for Syndrome.
incorrect,He appreciated his support and admire.
correct,He did not take Syndrome seriously.
incorrect,He was thankful that Syndrome offered to help him.
question-tags

question-text,How did Mr. Incredible feel about Syndrome now?
correct,He was scared because Syndrome was really powerful.
incorrect,He felt betrayed that his little fan has turned against him.
incorrect,He felt sorry that Syndrome has turned into such an evil character.
incorrect,He looked down on him.
question-tags

question-text,What can you infer about Mr. Incredible in the past?
correct,He was cold and arrogant.
incorrect,He was powerful and friendly.
incorrect,He was sensitive about people’s feelings.
incorrect,He was warm-hearted.
question-tags

question-text,How was Syndrome feeling in this clip? Choose the one that does not apply.
correct,Relieved because Mr. Incredible finally apologized to him.
incorrect,Excited because he was finally getting revenge from Mr. Incredible
incorrect,Angry because of what Mr. Incredible did to him in the past.
incorrect,Proud because his inventions were finally powerful enough to beat Mr. Incredible.
question-tags

end of quiz

clip-title,Fresh Off The Boat
description
thumbnail
img
src,https://www.youtube.com/embed/svJtYX28CuU?start=0&end=88
clip-tags

question-text,Who was Evan?
incorrect,Eddie’s classmate
correct,Eddie’s little brother
incorrect,Eddie’s older brother
incorrect,Eddie’s friend
question-tags

question-text,Who ate Jessica (the woman)’s papaya?
incorrect,Eddie
incorrect,Jessica herself
correct,Evan
incorrect,They didn’t find out.
question-tags

question-text,What was their relationship?
correct,Mom and son
incorrect,Teacher and student
incorrect,Aunt and nephew
incorrect,N/A
question-tags

question-text,What’s her tone when Jessica said “Evan? Really?”
incorrect,She was surprised that it was Evan.
incorrect,She was confused and didn’t know who believe.
incorrect,She was not surprised at all that it was actually Evan.
correct,That it could never be Evan and she was sure Eddie was lying.
question-tags

question-text,What can you infer about Evan?
correct,He was always the well-behaved kid in the family.
incorrect,He always used his brother Eddie as an excuse.
incorrect,He was a naughty boy who never listened to mom.
incorrect,He hated eating tropical fruits such as papayas.
question-tags

question-text,Which of these is not a reason why mom was proud of Eddie?
incorrect,"Because Eddie lied to protect someone else, not out of his own interests."
incorrect,Because Eddie was mature enough to sacrifice his cereal just to cover for his brother.
correct,Because it turned out that Eddie didn’t eat mom’s papaya.
incorrect,Because Eddie learnt to take on the responsibility of a big brother and protected his little brother.
question-tags

